Sack,PassYds,Lost,PassTD,FG30_39,FG40_49,Team,Saf,FGM,RecYds,RushTD,TD_1,Points,Pts Allow,50+,FG50,FG20_29,TD,Week,40-49,FumTD,Rec,RecTD,XPM,RushYds,Made,FGA,Name,_position,0-19,RetTD,_team,FG0_19,Fum Rec,Def 2pt Ret,TwoPt,Opp,XPA,Int,30-39,20-29,Player
,0.0,0.12,0.0,,,,,,18.16,0.3,,12.37,,,,,,11,,0.0,2.3,0.11,,60.3,,,Breece Hall,RB,,0.0,NYJ,,,,0.0,@NE,,0.0,,,Breece HallRB - NYJView News
,0.0,0.12,0.0,,,,,,15.06,0.47,,12.25,,,,,,11,,0.0,2.03,0.06,,57.76,,,James Conner,RB,,0.0,ARI,,,,0.0,SF,,0.0,,,James ConnerRB - ARI
,0.0,0.12,0.0,,,,,,17.6,0.38,,11.84,,,,,,11,,0.0,2.4,0.08,,51.62,,,Kenneth Walker III,RB,,0.0,SEA,,,,0.0,@LAR,,0.0,,,Kenneth Walker IIIRB - SEA
,0.0,0.0,0.0,,,,,,14.32,0.42,,11.79,,,,,,11,,0.0,1.95,0.09,,53.47,,,RJ Harvey,RB,,0.0,DEN,,,,0.0,KC,,0.0,,,RJ HarveyRB - DENView News
,0.0,0.06,0.0,,,,,,14.72,0.36,,11.08,,,,,,11,,0.0,1.93,0.09,,51.0,,,TreVeyon Henderson,RB,,0.0,NE,,,,0.0,NYJ,,0.0,,,TreVeyon HendersonRB - NEView News
,0.0,0.08,0.0,,,,,,11.41,0.41,,11.07,,,,,,11,,0.0,1.55,0.09,,55.43,,,Quinshon Judkins,RB,,0.0,CLE,,,,0.0,BAL,,0.0,,,Quinshon JudkinsRB - CLE
,0.0,0.06,0.0,,,,,,13.92,0.35,,10.97,,,,,,11,,0.0,1.92,0.05,,53.8,,,Tony Pollard,RB,,0.0,TEN,,,,0.0,HOU,,0.0,,,Tony PollardRB - TEN
,0.0,0.06,0.0,,,,,,14.73,0.34,,10.67,,,,,,11,,0.0,2.04,0.06,,48.77,,,D'Andre Swift,RB,,0.0,CHI,,,,0.0,@MIN,,0.0,,,D'Andre SwiftRB - CHI
,0.0,0.12,0.0,,,,,,16.8,0.23,,10.46,,,,,,11,,0.0,2.24,0.12,,46.76,,,Aaron Jones,RB,,0.0,MIN,,,,0.0,CHI,,0.0,,,Aaron JonesRB - MIN
,0.0,0.06,0.0,,,,,,18.54,0.24,,10.45,,,,,,11,,0.0,2.5,0.06,,44.12,,,Jaylen Warren,RB,,0.0,PIT,,,,0.0,CIN,,0.0,,,Jaylen WarrenRB - PIT
,0.0,0.06,0.0,,,,,,18.54,0.24,,10.45,,,,,,11,,0.0,2.5,0.06,,44.12,,,Jaylen Warren,RB,,0.0,PIT,,,,0.0,CIN,,0.0,,,Jaylen WarrenRB - PIT
,0.0,0.06,0.0,,,,,,9.89,0.53,,10.42,,,,,,11,,0.0,1.31,0.06,,46.96,,,David Montgomery,RB,,0.0,DET,,,,0.0,@PHI,,0.0,,,David MontgomeryRB - DET
,0.0,0.06,0.0,,,,,,13.45,0.35,,10.42,,,,,,11,,0.0,1.83,0.06,,49.04,,,Isiah Pacheco,RB,,0.0,KC,,,,0.0,@DEN,,0.0,,,Isiah PachecoRB - KC
,0.0,0.15,0.0,,,,,,15.83,0.37,,10.21,,,,,,11,,0.0,2.24,0.08,,39.9,,,J.K. Dobbins,RB,,0.0,DEN,,,,0.0,KC,,0.0,,,J.K. DobbinsRB - DEN
,0.0,0.05,0.0,,,,,,10.98,0.42,,9.98,,,,,,11,,0.0,1.48,0.06,,46.17,,,Kaleb Johnson,RB,,0.0,PIT,,,,0.0,CIN,,0.0,,,Kaleb JohnsonRB - PITView News
,0.0,0.06,0.0,,,,,,17.46,0.23,,9.83,,,,,,11,,0.0,2.32,0.12,,37.84,,,Travis Etienne,RB,,0.0,JAX,,,,0.0,LAC,,0.0,,,Travis EtienneRB - JAXView News
,0.0,0.06,0.0,,,,,,15.55,0.23,,9.76,,,,,,11,,0.0,2.11,0.06,,44.7,,,Tyrone Tracy Jr.,RB,,0.0,NYG,,,,0.0,GB,,0.0,,,Tyrone Tracy Jr.RB - NYGView News
,0.0,0.06,0.0,,,,,,8.83,0.45,,9.34,,,,,,11,,0.0,1.21,0.06,,43.11,,,Brian Robinson,RB,,0.0,WAS,,,,0.0,@MIA,,0.0,,,Brian RobinsonRB - WAS
,0.0,0.06,0.0,,,,,,10.39,0.29,,8.6,,,,,,11,,0.0,1.51,0.06,,40.68,,,Najee HarrisRB - LACNFI-A,,,0.0,,,,,0.0,@JAX,,0.0,,,Najee HarrisRB - LACNFI-A
,0.0,0.0,0.0,,,,,,8.7,0.29,,7.88,,,,,,11,,0.0,1.2,0.06,,37.08,,,Jordan Mason,RB,,0.0,MIN,,,,0.0,CHI,,0.0,,,Jordan MasonRB - MIN
,0.0,0.06,0.0,,,,,,10.54,0.24,,7.79,,,,,,11,,0.0,1.5,0.06,,35.55,,,Rhamondre Stevenson,RB,,0.0,NEQ,,,,0.0,NYJ,,0.0,,,Rhamondre StevensonRB - NEQ
,0.0,0.0,0.0,,,,,,11.95,0.23,,7.73,,,,,,11,,0.0,1.72,0.06,,30.72,,,Javonte Williams,RB,,0.0,DAL,,,,0.0,@LV,,0.0,,,Javonte WilliamsRB - DAL
,0.0,0.06,0.0,,,,,,16.32,0.18,,7.7,,,,,,11,,0.0,2.26,0.06,,24.83,,,Zach Charbonnet,RB,,0.0,SEA,,,,0.0,@LAR,,0.0,,,Zach CharbonnetRB - SEA
,0.0,0.06,0.0,,,,,,14.07,0.18,,7.46,,,,,,11,,0.0,1.84,0.1,,22.32,,,Austin Ekeler,RB,,0.07,WAS,,,,0.0,@MIA,,0.0,,,Austin EkelerRB - WAS
,0.0,0.06,0.0,,,,,,13.56,0.18,,7.24,,,,,,11,,0.0,1.86,0.06,,27.08,,,Tyjae Spears,RB,,0.0,TENQ,,,,0.0,HOU,,0.0,,,Tyjae SpearsRB - TENQ
,0.0,0.05,0.0,,,,,,9.69,0.23,,6.81,,,,,,11,,0.0,1.28,0.05,,29.82,,,Cam Skattebo,RB,,0.0,NYGQ,,,,0.0,GB,,0.0,,,Cam SkatteboRB - NYGQ
,0.0,0.06,0.0,,,,,,9.16,0.24,,6.43,,,,,,11,,0.0,1.0,0.06,,28.32,,,Ray Davis,RB,,0.0,BUF,,,,0.0,TB,,0.0,,,Ray DavisRB - BUF
,0.0,0.0,0.0,,,,,,10.47,0.14,,6.2,,,,,,11,,0.0,1.42,0.05,,25.9,,,Jaydon Blue,RB,,0.0,DALQ,,,,0.0,@LV,,0.0,,,Jaydon BlueRB - DALQView News
,0.0,0.0,0.0,,,,,,9.26,0.18,,6.14,,,,,,11,,0.0,1.26,0.06,,25.13,,,Bhayshul Tuten,RB,,0.0,JAX,,,,0.0,LAC,,0.0,,,Bhayshul TutenRB - JAX
,0.0,0.06,0.0,,,,,,13.32,0.12,,5.87,,,,,,11,,0.0,1.8,0.06,,17.73,,,Rachaad White,RB,,0.0,TBQ,,,,0.0,@BUF,,0.0,,,Rachaad WhiteRB - TBQ
,0.0,0.06,0.0,,,,,,7.62,0.18,,5.7,,,,,,11,,0.0,1.06,0.06,,25.54,,,Trey Benson,RB,,0.0,ARI,,,,0.0,SF,,0.0,,,Trey BensonRB - ARI
,0.0,0.05,0.0,,,,,,4.68,0.21,,5.62,,,,,,11,,0.0,0.64,0.04,,31.08,,,Tyler Allgeier,RB,,0.0,ATL,,,,0.0,CAR,,0.0,,,Tyler AllgeierRB - ATL
,0.0,0.0,0.0,,,,,,6.23,0.18,,5.55,,,,,,11,,0.0,0.86,0.06,,26.24,,,Isaac Guerendo,RB,,0.0,SFQ,,,,0.0,@ARI,,0.0,,,Isaac GuerendoRB - SFQ
,0.0,0.06,0.0,,,,,,15.24,0.06,,5.39,,,,,,11,,0.0,1.92,0.12,,9.9,,,Justice Hill,RB,,0.0,BAL,,,,0.0,@CLE,,0.0,,,Justice HillRB - BAL
,0.0,0.06,0.0,,,,,,9.73,0.12,,5.27,,,,,,11,,0.0,1.35,0.06,,19.9,,,Jerome Ford,RB,,0.0,CLE,,,,0.0,BAL,,0.0,,,Jerome FordRB - CLE
,0.0,0.06,0.0,,,,,,8.83,0.12,,5.23,,,,,,11,,0.0,1.24,0.06,,21.47,,,Rico Dowdle,RB,,0.0,CAR,,,,0.0,@ATL,,0.0,,,Rico DowdleRB - CARView News
,0.0,0.06,0.0,,,,,,5.28,0.18,,4.83,,,,,,11,,0.0,0.72,0.06,,22.63,,,Jaylen Wright,RB,,0.0,MIA,,,,0.0,WAS,,0.0,,,Jaylen WrightRB - MIAView News
,0.0,0.0,0.0,,,,,,10.08,0.12,,4.82,,,,,,11,,0.0,1.44,0.06,,12.93,,,Roschon Johnson,RB,,0.0,CHIQ,,,,0.0,@MIN,,0.0,,,Roschon JohnsonRB - CHIQ
,0.0,0.12,0.0,,,,,,10.08,0.11,,4.61,,,,,,11,,0.0,1.44,0.0,,17.45,,,Jaleel McLaughlin,RB,,0.0,DEN,,,,0.0,KC,,0.0,,,Jaleel McLaughlinRB - DENView News
,0.0,0.06,0.0,,,,,,4.49,0.18,,4.32,,,,,,11,,0.0,0.62,0.0,,22.87,,,Tank Bigsby,RB,,0.0,JAX,,,,0.0,LAC,,0.0,,,Tank BigsbyRB - JAX
,0.0,0.0,0.0,,,,,,7.35,0.08,,4.27,,,,,,11,,0.0,0.99,0.04,,18.21,,,Dylan Sampson,RB,,0.0,CLE,,,,0.0,BAL,,0.0,,,Dylan SampsonRB - CLE
,0.0,0.0,0.0,,,,,,6.6,0.12,,4.24,,,,,,11,,0.0,0.9,0.06,,16.03,,,Miles Sanders,RB,,0.0,DAL,,,,0.0,@LV,,0.0,,,Miles SandersRB - DALView News
,0.0,0.09,0.0,,,,,,4.32,0.19,,4.14,,,,,,11,,0.0,0.64,0.0,,21.11,,,Blake Corum,RB,,0.0,LAR,,,,0.0,SEA,,0.0,,,Blake CorumRB - LARView News
,0.0,0.0,0.0,,,,,,4.78,0.14,,3.95,,,,,,11,,0.0,0.69,0.0,,19.41,,,Raheem Mostert,RB,,0.0,LV,,,,0.0,DAL,,0.0,,,Raheem MostertRB - LVView News
,0.0,0.0,0.0,,,,,,5.06,0.12,,3.85,,,,,,11,,0.0,0.68,0.06,,15.8,,,Braelon Allen,RB,,0.0,NYJ,,,,0.0,@NE,,0.0,,,Braelon AllenRB - NYJView News
,0.0,0.0,0.0,,,,,,5.16,0.12,,3.82,,,,,,11,,0.0,0.72,0.06,,15.01,,,Will Shipley,RB,,0.0,PHI,,,,0.0,DET,,0.0,,,Will ShipleyRB - PHI
,0.0,0.12,0.0,,,,,,3.9,0.12,,3.73,,,,,,11,,0.0,0.54,0.0,,13.0,,,Sean Tucker,RB,,0.17,TB,,,,0.0,@BUF,,0.0,,,Sean TuckerRB - TBView News
,0.0,0.12,0.0,,,,,,5.16,0.12,,3.51,,,,,,11,,0.0,0.72,0.0,,17.92,,,Dameon Pierce,RB,,0.0,HOU,,,,0.0,@TEN,,0.0,,,Dameon PierceRB - HOU
,0.0,0.0,0.0,,,,,,4.43,0.12,,3.35,,,,,,11,,0.0,0.62,0.0,,15.68,,,Kyle Monangai,RB,,0.0,CHI,,,,0.0,@MIN,,0.0,,,Kyle MonangaiRB - CHI
,0.0,0.0,0.0,,,,,,3.79,0.12,,3.27,,,,,,11,,0.0,0.53,0.0,,16.37,,,Isaiah Davis,RB,,0.0,NYJQ,,,,0.0,@NE,,0.0,,,Isaiah DavisRB - NYJQView News
,0.0,0.2,0.0,,,,,,3.3,0.22,,3.27,,,,,,11,,0.0,0.45,0.0,,15.67,,,Ollie Gordon II,RB,,0.0,MIA,,,,0.0,WAS,,0.0,,,Ollie Gordon IIRB - MIAView News
,0.0,0.0,0.0,,,,,,2.75,0.15,,3.22,,,,,,11,,0.0,0.38,0.0,,16.62,,,Jacory Croskey-Merritt,RB,,0.0,WASQ,,,,0.0,@MIA,,0.0,,,Jacory Croskey-MerrittRB - WASQ
,0.0,0.0,0.0,,,,,,6.96,0.06,,3.15,,,,,,11,,0.0,0.72,0.06,,10.14,,,Ty Johnson,RB,,0.0,BUF,,,,0.0,TB,,0.0,,,Ty JohnsonRB - BUF
,0.0,0.0,0.0,,,,,,4.18,0.12,,3.14,,,,,,11,,0.0,0.62,0.0,,13.85,,,Devin Singletary,RB,,0.0,NYG,,,,0.0,GB,,0.0,,,Devin SingletaryRB - NYGView News
,0.0,0.0,0.0,,,,,,4.55,0.12,,3.04,,,,,,11,,0.0,0.62,0.0,,12.47,,,Emanuel Wilson,RB,,0.0,GB,,,,0.0,@NYG,,0.0,,,Emanuel WilsonRB - GBView News
,0.0,0.0,0.0,,,,,,6.14,0.06,,2.95,,,,,,11,,0.0,0.87,0.06,,7.43,,,Samaje Perine,RB,,0.0,CIN,,,,0.0,@PIT,,0.0,,,Samaje PerineRB - CIN
,0.0,0.0,0.0,,,,,,2.94,0.12,,2.89,,,,,,11,,0.0,0.44,0.0,,14.32,,,Jarquez Hunter,RB,,0.0,LAR,,,,0.0,SEA,,0.0,,,Jarquez HunterRB - LARView News
,0.0,0.0,0.0,,,,,,5.4,0.0,,2.88,,,,,,11,,0.0,0.9,0.0,,14.4,,,Audric Estimé,RB,,0.0,DEN,,,,0.0,KC,,0.0,,,Audric EstiméRB - DEN
,0.0,0.0,0.0,,,,,,3.44,0.12,,2.84,,,,,,11,,0.0,0.49,0.0,,12.86,,,Kareem Hunt,RB,,0.0,KCQ,,,,0.0,@DEN,,0.0,,,Kareem HuntRB - KCQ
,0.0,0.0,0.0,,,,,,6.6,0.06,,2.78,,,,,,11,,0.0,0.88,0.0,,8.76,,,Antonio Gibson,RB,,0.0,NE,,,,0.0,NYJ,,0.0,,,Antonio GibsonRB - NE
,0.0,0.12,0.0,,,,,,21.95,0.65,,17.37,,,,,,12,,0.0,2.9,0.12,,78.93,,,Bijan Robinson,RB,,0.0,ATL,,,,0.0,@NO,,0.0,,,Bijan RobinsonRB - ATL
